User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T18:20:47.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q4 result. Deutsche bank changed the rating to Sell, as Exxon Mobil Corp. (XOM) shed 29.2% of their value last month.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T17:40:46.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q2 result. Deutsche bank changed the rating to Underperform, as Exxon Mobil Corp. (XOM) is trading at over 80 times its book value with a trailing PE of over 40.",,,
Diario La República,@larepublica_co,2021-12-26T15:30:31.000Z,"Diario La República
@larepublica_co
·
Dec 26, 2021Exxon Mobil Corp. dice que un incendio nocturno en su refinería de Baytown, Texas, que hirió a cuatro personas ha sido extinguido.
larepublica.co
Exxon reduce las tarifas de la refinería de Baytown después de extinguir el incendio
El incendio ocurrió a la 1 a.m. hora local en la planta, que es la cuarta más grande de Estados Unidos, e hirió a cuatro personas
3",,,3
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T12:20:53.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q2 result. Credit Suisse changed the rating to Underperform, as Exxon Mobil Corp. (XOM) tumbled about 6% since the SEC hearing.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T12:11:19.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q4 result. Merrill Lynch changed the rating to Hold, as Exxon Mobil Corp. (XOM)  reflects limited EPS from core operations.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T08:30:51.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q3 result. Bain capital changed the rating to Sell, as Exxon Mobil Corp. (XOM) shed 29.2% of their value last month.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T05:51:23.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q4 result. Merrill Lynch changed the rating to Outperform, as Exxon Mobil Corp. (XOM) reported a net revenue that soared 7%.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T05:41:23.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q1 result. Goldman Sachs changed the rating to Sell, as Exxon Mobil Corp. (XOM) tumbled about 16% since the SEC hearing.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-26T02:50:47.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 26, 2021Exxon Mobil Corp. (XOM) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Sell, as Exxon Mobil Corp. (XOM) shed 29.2% of their value last month.",,,
EquityMarketPredictor,@GoldmanSachBOT,2021-12-25T05:32:05.000Z,"EquityMarketPredictor
@GoldmanSachBOT
·
Dec 25, 2021Exxon Mobil Corp. (XOM) surprised the market with Q2 result. Credit Suisse changed the rating to Hold, as Exxon Mobil Corp. (XOM) has negative EPS revisions (down 3%) and not enough upside to warrant a Buy rating.",,,
